@relation 'LoanStats-weka.filters.unsupervised.attribute.Remove-R49-57-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R18-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R38-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R35-weka.filters.unsupervised.attribute.Remove-R13,32-35-weka.filters.unsupervised.attribute.Remove-R27-30-weka.filters.unsupervised.attribute.Remove-R26-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1'

@attribute loan_amnt numeric
@attribute funded_amnt numeric
@attribute funded_amnt_inv numeric
@attribute term numeric
@attribute int_rate {'11.89\%','10.71\%','13.11\%','13.57\%','10.08\%','14.26\%','7.88\%','14.96\%','9.88\%','11.14\%','11.34\%','12.21\%','13.47\%','11.49\%','13.24\%','8.59\%','7.14\%','8.63\%','11.03\%','13.17\%','8.94\%','10.39\%','15.13\%','8.00\%','15.33\%','13.55\%','12.29\%','9.01\%','7.43\%','13.75\%','8.07\%','10.28\%','8.70\%','11.22\%','9.96\%','9.33\%','8.38\%','7.75\%','10.59\%','15.96\%','11.54\%','13.43\%','12.49\%','9.64\%','11.86\%','15.01\%','12.80\%','10.91\%','12.17\%','7.12\%','14.38\%','15.65\%','14.67\%','13.12\%','14.70\%','14.07\%','10.14\%','10.46\%','13.30\%','9.83\%','13.93\%','9.20\%','12.36\%','13.62\%','10.78\%','15.83\%','11.09\%','11.41\%','12.67\%','12.04\%','9.51\%','11.72\%','12.99\%','14.88\%','15.20\%','14.25\%','18.36\%','16.15\%','6.00\%','8.32\%','12.61\%','9.45\%','11.97\%','13.87\%','9.76\%','12.92\%','7.37\%','7.68\%','11.66\%','14.18\%','15.45\%','14.82\%','17.03\%','14.50\%','16.71\%','15.76\%','16.08\%','16.40\%','17.34\%','10.51\%','15.70\%','7.49\%','12.22\%','12.73\%','13.79\%','11.12\%','12.53\%','11.28\%','12.86\%','12.87\%','9.70\%','10.01\%','15.38\%','11.91\%','12.54\%','11.59\%','13.80\%','10.96\%','10.64\%','13.49\%','10.33\%','14.75\%','16.01\%','15.07\%','14.12\%','16.33\%','16.96\%','11.46\%','13.04\%','12.72\%','10.25\%','12.09\%','10.83\%','11.78\%','12.41\%','15.88\%','9.07\%','10.20\%','13.36\%','15.57\%','9.38\%','14.93\%','14.62\%','13.67\%','9.63\%','11.26\%','14.42\%','11.48\%','13.99\%','15.25\%','14.30\%','13.92\%','19.04\%','13.23\%','18.72\%','16.20\%','10.38\%','17.15\%','15.68\%','14.54\%','10.62\%','17.46\%','9.32\%','14.11\%','15.05\%','13.16\%','16.00\%','11.58\%','12.84\%','10.95\%','16.95\%','14.74\%','9.62\%','15.37\%','16.32\%','7.51\%','14.22\%','12.18\%','16.63\%','17.26\%','18.53\%','13.48\%','15.31\%','16.35\%','17.90\%','17.58\%','18.43\%','15.95\%','18.30\%','18.21\%','11.83\%','7.40\%','16.07\%','16.82\%','7.74\%','13.22\%','20.86\%','10.36\%','14.61\%','13.85\%','10.99\%','19.16\%','16.49\%','18.84\%','20.11\%','14.59\%','16.70\%','19.79\%','17.39\%','17.04\%','19.13\%','17.74\%','7.05\%','9.25\%','18.78\%','18.09\%','13.98\%','20.17\%','19.82\%','19.47\%','7.66\%','11.36\%','21.21\%','6.03\%','6.76\%','17.93\%','20.52\%','14.84\%','17.19\%','11.11\%','12.98\%','17.56\%','6.39\%','16.45\%','20.90\%','20.16\%','7.29\%','19.41\%','18.67\%','21.27\%','14.72\%','15.58\%','20.53\%','6.17\%','15.21\%','10.75\%','13.61\%','16.02\%','14.35\%','6.54\%','5.79\%','10.74\%','9.99\%','6.91\%','13.35\%','8.88\%','18.99\%','10.37\%','12.68\%','18.39\%','14.91\%','21.64\%','14.09\%','14.27\%','14.83\%','5.42\%','17.06\%','18.17\%','13.72\%','20.40\%','14.46\%','12.23\%','17.43\%','16.69\%','17.80\%','21.14\%','15.28\%','19.29\%','18.91\%','18.54\%','20.03\%','20.77\%','19.66\%','15.99\%','22.48\%','13.06\%','18.25\%','20.85\%','17.44\%','12.69\%','10.00\%','11.99\%','6.62\%','20.25\%','19.74\%','14.17\%','6.92\%','17.14\%','17.51\%','17.88\%','16.77\%','18.62\%','19.36\%','21.59\%','21.22\%','20.48\%','16.89\%','5.99\%','20.99\%','7.90\%','22.11\%','8.49\%','17.99\%','15.23\%','19.69\%','15.62\%','6.99\%','14.79\%','12.42\%','18.79\%','20.62\%','17.49\%','7.91\%','22.85\%','13.84\%','21.74\%','22.94\%','21.36\%','8.90\%','11.71\%','23.59\%','18.07\%','20.20\%','16.11\%','12.12\%','9.67\%','18.49\%','24.40\%','21.82\%','19.03\%','11.63\%','7.42\%','16.59\%','24.59\%','20.69\%','23.22\%','21.48\%','12.62\%','19.39\%','22.64\%','17.54\%','21.67\%','20.30\%','9.91\%','17.27\%','19.42\%','16.29\%','22.06\%','15.27\%','18.64\%','10.65\%','14.65\%','19.91\%','22.35\%','21.28\%','20.89\%','22.74\%','23.13\%','23.91\%','23.52\%','24.11\%'}
@attribute installment numeric
@attribute grade {B,C,A,D,E,F,G}
@attribute sub_grade {B4,B5,C2,C3,B3,C5,A5,D2,B1,C4,D3,A4,A3,C1,E4,D4,B2,A2,E2,F4,E1,D1,F1,F2,A1,F3,E5,D5,E3,G5,F5,G1,G4,G3,G2}
@attribute length numeric
@attribute home_ownership {RENT,OWN,MORTGAGE,NONE,OTHER}
@attribute annual_inc numeric
@attribute is_inc_v {Verified,'Not Verified','Source Verified'}
@attribute purpose {debt_consolidation,credit_card,car,home_improvement,small_business,major_purchase,moving,other,house,vacation,educational,wedding,medical,renewable_energy}
@attribute addr_state {CA,NY,TX,CT,MD,MA,MI,KY,MS,KS,GA,NC,NJ,WA,OH,AZ,IL,CO,WI,FL,IN,VA,ME,NE,NM,MO,UT,LA,SC,AL,TN,NH,SD,DE,WY,OR,MN,DC,HI,NV,VT,IA,ID,RI,PA,AR,OK,AK,MT,WV}
@attribute dti numeric
@attribute delinq_2yrs numeric
@attribute fico_range_low numeric
@attribute fico_range_high numeric
@attribute inq_last_6mths numeric
@attribute mths_since_last_delinq numeric
@attribute mths_since_last_record numeric
@attribute open_acc numeric
@attribute pub_rec numeric
@attribute revol_bal numeric
@attribute total_acc numeric
@attribute last_fico_range_high numeric
@attribute last_fico_range_low numeric
@attribute 'good loan' {yes,no}

@data
18000,18000,17975,60,'16.89\%',446.29,D,D4,0.5,OWN,96000,Verified,home_improvement,TX,10.91,0,715,719,0,63,0,8,0,1863,22,709,705,yes
2500,2500,2500,36,'13.99\%',85.44,C,C3,12,MORTGAGE,83000,'Not Verified',major_purchase,NV,22.29,0,675,679,1,46,0,15,0,48253,37,674,670,yes
11200,11200,11200,36,'15.62\%',391.67,D,D1,3,RENT,66500,'Source Verified',credit_card,NJ,5.68,0,670,674,0,0,0,6,0,15169,12,619,615,yes
6000,6000,5975,36,'5.99\%',182.51,A,A2,12,MORTGAGE,39600,'Not Verified',car,LA,14.06,0,760,764,0,41,0,7,0,1001,32,754,750,yes
8000,8000,8000,36,'15.23\%',278.23,C,C5,9,RENT,50004,'Not Verified',major_purchase,PA,12.69,0,675,679,2,29,0,5,0,2476,18,604,600,yes
1600,1600,1600,36,'10.59\%',52.08,B,B2,9,RENT,51000,'Not Verified',vacation,NY,10.85,0,690,694,0,0,95,12,1,11716,20,674,670,yes
4800,4800,4800,36,'7.49\%',149.29,A,A4,3,OWN,28000,'Not Verified',car,OH,13.93,0,720,724,0,77,0,7,0,3897,19,759,755,yes
7600,7600,7575,36,'12.99\%',256.04,C,C1,7,MORTGAGE,64197,'Source Verified',small_business,GA,21.1,0,720,724,3,0,0,4,0,4199,9,699,695,yes
6000,6000,5975,36,'7.49\%',186.61,A,A4,4,RENT,70000,'Source Verified',wedding,MD,0,0,730,734,0,33,0,5,0,0,8,769,765,yes
13125,13125,13125,36,'10.59\%',427.16,B,B2,12,MORTGAGE,150000,'Source Verified',debt_consolidation,MN,17.59,0,730,734,2,0,0,13,0,47431,26,789,785,yes
24000,24000,23975,60,'11.99\%',533.75,B,B5,12,MORTGAGE,84996,Verified,debt_consolidation,RI,0.35,0,805,809,2,0,0,8,0,0,22,804,800,yes
6000,6000,6000,36,'11.99\%',199.26,B,B5,5,MORTGAGE,26004,'Not Verified',home_improvement,LA,7.98,0,740,744,7,0,0,7,0,4223,14,659,655,yes
10000,10000,10000,36,'7.49\%',311.02,A,A4,7,MORTGAGE,75000,'Not Verified',debt_consolidation,NV,7.3,0,765,769,1,0,0,7,0,3370,31,639,635,yes
14200,14200,14200,36,'10.99\%',464.83,B,B3,12,RENT,92000,'Source Verified',debt_consolidation,GA,8.28,0,700,704,0,0,91,9,1,16053,20,704,700,yes
12000,12000,11750,36,'7.49\%',373.22,A,A4,2,MORTGAGE,91228,'Source Verified',credit_card,AZ,6.51,0,735,739,0,77,0,13,0,18163,27,829,825,yes
12000,12000,11750,36,'7.49\%',373.22,A,A4,4,OWN,201000,Verified,debt_consolidation,NY,1.34,0,765,769,0,0,0,5,0,7811,7,719,715,yes
15000,15000,14950,36,'14.79\%',518.44,C,C4,0,OWN,45000,Verified,home_improvement,PA,19.97,0,700,704,1,32,115,4,1,0,17,674,670,yes
27000,27000,26725,60,'18.49\%',692.84,D,D5,6,MORTGAGE,83004,Verified,debt_consolidation,VA,14.62,0,735,739,0,0,0,7,0,32555,38,764,760,yes
5000,5000,5000,36,'5.42\%',150.8,A,A1,12,MORTGAGE,53200.08,'Not Verified',home_improvement,KY,11.3,0,800,804,0,0,0,11,0,9748,19,754,750,yes
20000,20000,19975,60,'11.99\%',444.79,B,B5,1,RENT,51996,Verified,debt_consolidation,NY,12.44,0,790,794,2,0,0,5,0,4085,23,769,765,yes
7175,7175,7175,36,'7.49\%',223.16,A,A4,0.5,RENT,85000,'Not Verified',wedding,FL,29.29,0,720,724,0,0,0,12,0,17136,22,664,660,yes
20000,20000,19950,60,'12.99\%',454.96,C,C1,12,MORTGAGE,90000,Verified,home_improvement,FL,10.08,0,725,729,0,0,0,8,0,36552,21,694,690,yes
10000,10000,10000,36,'12.99\%',336.9,C,C1,5,RENT,54996,'Not Verified',debt_consolidation,CA,4.43,0,685,689,0,0,0,5,0,7630,15,624,620,yes
11000,11000,11000,36,'13.49\%',373.24,C,C2,3,RENT,29472,'Source Verified',credit_card,MD,12.91,0,715,719,0,46,0,6,0,7721,16,749,745,yes
5000,5000,5000,36,'14.82\%',172.89,C,C3,4,MORTGAGE,39996,Verified,other,NJ,5.25,0,680,684,0,56,0,3,0,833,5,689,685,yes
5000,5000,5000,36,'10.99\%',163.67,B,B3,7,RENT,42000,'Source Verified',home_improvement,SC,2.94,1,690,694,0,8,0,7,0,2191,13,744,740,yes
2400,2400,2400,36,'15.62\%',83.93,D,D1,0.5,RENT,20000,'Source Verified',debt_consolidation,CA,15.06,0,680,684,0,0,0,4,0,2378,5,534,530,yes
1875,1875,1875,36,'6.99\%',57.89,A,A3,2,RENT,13200,Verified,debt_consolidation,CT,23.91,0,725,729,0,48,0,7,0,8783,11,654,650,yes
10300,10300,10300,36,'15.99\%',362.07,D,D2,7,MORTGAGE,100000,'Not Verified',debt_consolidation,AZ,15.67,0,670,674,3,33,0,10,0,11315,36,684,680,yes
10400,10400,10150,60,'10.99\%',226.07,B,B3,7,OWN,42000,Verified,debt_consolidation,CA,13.51,0,775,779,0,0,0,7,0,1741,15,764,760,yes
12000,12000,11750,60,'13.49\%',276.06,C,C2,12,MORTGAGE,72174,'Source Verified',debt_consolidation,MA,11.36,0,725,729,0,0,0,4,0,26051,20,704,700,yes
4000,4000,4000,36,'5.99\%',121.67,A,A2,6,MORTGAGE,58075,'Not Verified',major_purchase,NC,12.75,0,750,754,0,0,0,5,0,3379,12,724,720,yes
6000,6000,6000,36,'5.42\%',180.96,A,A1,8,RENT,32000,'Not Verified',credit_card,TX,16.5,0,785,789,3,0,0,9,0,5827,34,729,725,yes
19200,19200,19200,60,'16.89\%',476.04,D,D4,3,RENT,58000,Verified,other,NY,10.47,0,740,744,1,0,0,11,0,6344,34,719,715,yes
6000,6000,6000,36,'15.62\%',209.82,D,D1,3,MORTGAGE,65000,'Not Verified',small_business,FL,10.97,0,660,664,2,58,0,9,0,5343,21,594,590,yes
15000,15000,14950,60,'16.49\%',368.69,D,D3,0.5,RENT,47839.92,Verified,medical,CA,19.14,0,695,699,0,0,0,18,0,9611,32,704,700,yes
18000,18000,17950,60,'13.49\%',414.09,C,C2,0.5,MORTGAGE,160000,Verified,debt_consolidation,MD,28.35,0,740,744,0,0,0,23,0,39592,52,804,800,yes
1200,1200,1200,36,'6.99\%',37.05,A,A3,12,MORTGAGE,69600,'Not Verified',car,MO,13.1,0,735,739,2,0,0,6,0,8516,22,689,685,yes
8000,8000,7975,60,'12.99\%',181.99,C,C1,0.5,OWN,55000,Verified,car,LA,12.92,0,730,734,0,0,0,5,0,880,5,769,765,yes
33000,33000,32975,36,'9.99\%',1064.67,B,B1,0.5,MORTGAGE,70000,Verified,other,SC,21.15,0,790,794,3,0,0,8,0,12762,48,764,760,yes
12000,12000,12000,36,'14.79\%',414.76,C,C4,1,RENT,44400,'Source Verified',debt_consolidation,NY,8.43,0,690,694,1,0,0,6,0,8512,11,769,765,yes
11200,11200,11175,36,'5.42\%',337.8,A,A1,12,MORTGAGE,122000,'Not Verified',credit_card,CA,3.4,0,780,784,0,0,0,15,0,28001,39,764,760,yes
2000,2000,2000,36,'12.99\%',67.38,C,C1,0.5,RENT,35000,'Source Verified',car,CA,5.49,2,680,684,1,4,0,5,0,0,10,679,675,yes
15000,15000,15000,60,'20.99\%',405.72,F,F3,2,RENT,88000,'Source Verified',other,MN,9.63,0,680,684,0,0,0,3,0,7566,6,699,695,yes
4200,4200,4200,36,'6.99\%',129.67,A,A3,5,OWN,24000,'Not Verified',other,NY,4.8,0,750,754,0,0,0,6,0,0,7,734,730,yes
1000,1000,1000,36,'10.99\%',32.74,B,B3,3,RENT,33388,'Not Verified',medical,MD,12.44,0,685,689,0,26,107,13,1,0,21,679,675,yes
5600,5600,5600,36,'7.91\%',175.26,A,A4,6,RENT,38000,'Not Verified',major_purchase,CA,20.21,0,730,734,0,0,0,12,0,32987,23,719,715,yes
6000,6000,6000,36,'7.42\%',186.42,A,A3,2,RENT,53819,'Not Verified',debt_consolidation,VA,3.72,0,735,739,1,80,0,8,0,5475,20,714,710,yes
35000,22025,22000,60,'18.79\%',568.8,E,E3,2,RENT,85000,Verified,small_business,NM,24.06,1,700,704,2,4,0,10,0,11884,51,769,765,yes
1925,1925,1900,36,'10.59\%',62.65,B,B2,2,MORTGAGE,54996,'Source Verified',other,MO,22.1,0,700,704,0,0,0,10,0,46418,26,719,715,yes
5600,5600,5600,36,'11.63\%',185.02,B,B3,4,MORTGAGE,95000,'Source Verified',credit_card,NY,8.12,0,705,709,1,24,0,5,0,12951,20,699,695,yes
9800,9800,9775,36,'8.90\%',311.19,A,A5,2,RENT,107000,Verified,wedding,CA,9.67,0,705,709,0,0,0,11,0,13380,14,749,745,yes
8000,8000,8000,36,'15.62\%',279.76,D,D1,4,MORTGAGE,120000,'Not Verified',debt_consolidation,MA,12.38,0,680,684,2,59,0,10,0,35860,41,629,625,yes
15000,15000,15000,60,'16.59\%',369.49,D,D1,12,MORTGAGE,173000,'Source Verified',home_improvement,MI,7.47,0,800,804,4,0,0,11,0,22835,33,794,790,yes
2500,2500,2475,36,'14.82\%',86.45,C,C3,6,RENT,52000,'Source Verified',debt_consolidation,CA,9.48,0,670,674,0,56,0,5,0,16050,7,644,640,yes
6000,6000,6000,36,'6.62\%',184.23,A,A2,12,MORTGAGE,60000,'Source Verified',home_improvement,PA,4.26,0,765,769,1,0,0,8,0,13915,27,739,735,yes
10000,10000,10000,36,'11.99\%',332.1,B,B5,4,MORTGAGE,41004,'Not Verified',other,CA,21.89,0,680,684,0,0,0,13,0,18069,31,699,695,yes
4800,4800,4800,36,'10.99\%',157.13,B,B3,3,RENT,160800,'Source Verified',car,NV,7.75,0,675,679,0,57,0,13,0,7839,34,729,725,yes
16000,16000,16000,36,'12.99\%',539.03,C,C1,2,RENT,45000,'Not Verified',debt_consolidation,CA,16.13,0,705,709,2,0,0,13,0,10745,30,709,705,yes
5975,5975,5950,36,'12.99\%',201.3,C,C1,5,MORTGAGE,26400,Verified,debt_consolidation,DE,6.68,1,675,679,0,19,0,7,0,3758,17,674,670,yes
5200,5200,5200,36,'7.91\%',162.74,A,A4,12,MORTGAGE,63599,'Source Verified',medical,KY,11.49,0,775,779,0,0,0,17,0,457,35,804,800,yes
16000,16000,15975,60,'18.49\%',410.58,D,D5,6,RENT,37700,Verified,medical,CA,13.34,0,790,794,0,0,0,6,0,0,9,769,765,yes
16000,11150,11150,36,'6.99\%',344.23,A,A3,5,MORTGAGE,120000,'Not Verified',home_improvement,IL,13.88,0,775,779,1,0,0,10,0,14427,35,774,770,yes
14000,14000,13475,60,'12.99\%',318.48,C,C1,5,MORTGAGE,60000,Verified,debt_consolidation,TX,28.6,0,720,724,0,0,0,13,0,10654,24,689,685,yes
5000,5000,5000,36,'8.90\%',158.77,A,A5,4,RENT,44000,'Not Verified',wedding,NJ,21.25,0,700,704,0,0,0,7,0,3193,12,709,705,yes
4000,4000,4000,36,'15.23\%',139.12,C,C5,6,RENT,35000,'Source Verified',other,MA,10.73,0,670,674,1,49,0,6,0,1651,12,659,655,yes
24000,24000,24000,60,'22.85\%',674.51,G,G3,2,RENT,72000,'Source Verified',other,VA,14,1,660,664,2,9,0,11,0,8515,19,669,665,yes
6000,6000,6000,36,'5.42\%',180.96,A,A1,12,MORTGAGE,114000,'Not Verified',other,RI,2.47,0,770,774,0,0,0,7,0,13883,37,774,770,yes
17000,17000,16975,60,'11.99\%',378.07,B,B5,12,MORTGAGE,44004,Verified,debt_consolidation,CA,12.03,0,755,759,2,0,0,9,0,24378,36,689,685,yes
12175,12175,12150,60,'14.79\%',288.31,C,C4,6,RENT,28800,Verified,other,WA,20.79,0,705,709,1,43,0,7,0,2799,24,694,690,yes
5200,5200,5200,60,'13.99\%',120.97,C,C3,12,MORTGAGE,30000,'Not Verified',car,MO,18.56,0,700,704,1,0,111,8,1,2901,19,709,705,yes
3500,3500,3500,36,'11.49\%',115.4,B,B4,6,RENT,53000,'Not Verified',other,FL,18.57,1,690,694,2,16,0,7,0,2893,28,739,735,yes
12000,12000,12000,36,'7.49\%',373.22,A,A4,12,OWN,51000,'Not Verified',credit_card,FL,7.81,0,755,759,1,0,0,21,0,9913,40,754,750,yes
6000,6000,6000,36,'6.99\%',185.24,A,A3,5,RENT,46000,'Not Verified',other,NY,29.43,0,740,744,0,0,0,17,0,14442,35,759,755,yes
3000,3000,3000,36,'5.42\%',90.48,A,A1,4,MORTGAGE,66000,'Source Verified',home_improvement,NC,15.29,0,760,764,0,0,0,12,0,17524,26,794,790,yes
10000,10000,10000,36,'5.99\%',304.18,A,A2,0.5,RENT,33000,Verified,car,OR,29.02,0,795,799,1,0,0,6,0,29292,15,779,775,yes
3000,3000,3000,36,'10.59\%',97.64,B,B2,3,RENT,18000,Verified,debt_consolidation,CA,4.13,0,690,694,0,37,0,7,0,781,15,669,665,yes
14400,14400,14375,36,'11.99\%',478.22,B,B5,0,RENT,84000,Verified,debt_consolidation,GA,14.86,1,710,714,2,10,0,12,0,12104,22,744,740,yes
3000,3000,3000,36,'11.49\%',98.92,B,B4,8,MORTGAGE,120000,'Not Verified',major_purchase,IL,18.76,1,675,679,0,6,0,10,0,8985,32,684,680,yes
30000,30000,30000,60,'11.99\%',667.19,B,B5,8,RENT,134000,Verified,debt_consolidation,VA,27.43,0,780,784,1,0,0,7,0,11938,18,724,720,yes
25000,15725,15725,60,'13.49\%',361.75,C,C2,3,MORTGAGE,130000,'Source Verified',debt_consolidation,MA,17.25,0,730,734,0,58,0,16,0,25335,48,734,730,yes
7000,7000,7000,36,'11.99\%',232.47,B,B5,0.5,MORTGAGE,75000,'Source Verified',debt_consolidation,WA,16.56,0,680,684,0,66,0,12,0,13497,19,574,570,yes
16800,16800,16800,36,'10.99\%',549.94,B,B3,7,MORTGAGE,80000,Verified,debt_consolidation,MD,24.71,1,710,714,0,3,0,15,0,16250,27,739,735,yes
13625,13625,13600,36,'10.99\%',446.01,B,B3,4,RENT,64900,Verified,debt_consolidation,IL,23.72,0,705,709,0,0,0,16,0,9513,31,739,735,yes
4000,4000,4000,36,'17.99\%',144.59,E,E1,0.5,RENT,36000,Verified,debt_consolidation,CA,4.43,0,660,664,0,0,0,5,0,3042,5,589,585,yes
10000,10000,9975,36,'7.49\%',311.02,A,A4,6,RENT,50000,Verified,debt_consolidation,NJ,18.12,0,750,754,2,0,0,9,0,6588,36,604,600,yes
5000,5000,5000,36,'7.49\%',155.51,A,A4,6,MORTGAGE,144000,'Source Verified',car,AZ,10.82,0,725,729,0,66,0,6,0,14298,16,754,750,yes
6000,6000,6000,36,'11.99\%',199.26,B,B5,12,RENT,55560,'Source Verified',major_purchase,NY,7.82,0,700,704,2,0,0,12,0,5979,17,609,605,yes
25000,15625,15600,60,'11.49\%',343.56,B,B4,5,MORTGAGE,40000,Verified,home_improvement,SC,5.7,0,760,764,0,0,0,7,0,7479,23,714,710,yes
32000,20200,20150,60,'20.25\%',538,F,F1,5,RENT,93996,Verified,debt_consolidation,NY,4.32,0,675,679,1,33,0,9,0,2789,40,684,680,yes
2400,2400,2400,36,'15.99\%',84.37,D,D2,0.5,RENT,36069,'Source Verified',vacation,LA,20.96,0,660,664,2,0,0,5,0,1869,5,719,715,yes
6000,6000,6000,36,'5.42\%',180.96,A,A1,12,OWN,55316.04,'Not Verified',major_purchase,NY,12.3,0,790,794,0,0,0,5,0,4550,20,774,770,yes
8000,8000,8000,36,'17.49\%',287.18,D,D5,7,MORTGAGE,60500,'Source Verified',debt_consolidation,MA,16.09,2,665,669,0,17,0,8,0,12214,30,709,705,yes
15550,15550,15550,60,'13.99\%',361.75,C,C3,12,RENT,48000,'Not Verified',debt_consolidation,PA,23.52,0,730,734,3,0,0,12,0,24775,29,674,670,yes
6400,6400,6350,36,'15.62\%',223.81,D,D1,6,MORTGAGE,150000,'Not Verified',other,IL,19.91,0,735,739,0,0,0,26,0,67695,54,699,695,yes
6500,6500,6500,36,'12.99\%',218.98,C,C1,2,MORTGAGE,68000,'Not Verified',home_improvement,CA,12.32,0,695,699,2,0,0,5,0,10423,9,709,705,yes
22750,22750,22674.18208,60,'10.99\%',494.53,B,B3,0.5,MORTGAGE,65000,Verified,small_business,IL,21.69,1,760,764,0,13,0,11,0,6570,40,764,760,yes
18000,18000,17750,36,'9.99\%',580.73,B,B1,12,MORTGAGE,84000,'Source Verified',debt_consolidation,FL,15.53,0,725,729,0,0,0,11,0,45511,21,689,685,yes
19750,19750,19297.9479,60,'19.69\%',519.86,E,E5,12,MORTGAGE,90000,Verified,home_improvement,NY,6.55,0,675,679,0,36,0,23,0,14598,40,604,600,yes
35000,24400,24375,36,'15.23\%',848.59,C,C5,4,RENT,65500,Verified,credit_card,CA,17.15,0,715,719,1,0,0,8,0,35430,18,729,725,yes
14000,14000,14000,60,'13.49\%',322.07,C,C2,0.5,RENT,57000,'Source Verified',debt_consolidation,MT,17.18,0,725,729,3,0,0,13,0,3885,32,724,720,yes
2000,2000,2000,36,'11.99\%',66.42,B,B5,2,RENT,40000,'Not Verified',debt_consolidation,IL,17.4,0,680,684,1,0,0,8,0,3306,13,669,665,yes
14500,14500,14475,60,'16.49\%',356.4,D,D3,12,RENT,30000,Verified,debt_consolidation,CO,20.2,0,690,694,2,28,0,9,0,2597,20,694,690,yes
24000,24000,23875.56533,36,'7.49\%',746.44,A,A4,9,MORTGAGE,150000,Verified,home_improvement,TX,11.29,0,770,774,3,0,0,12,0,7062,31,754,750,yes
2400,2400,2400,36,'10.59\%',78.11,B,B2,6,MORTGAGE,33280,'Not Verified',debt_consolidation,MN,10.37,0,685,689,0,68,0,14,0,5183,31,719,715,yes
9000,9000,8975,36,'10.59\%',292.91,B,B2,12,RENT,83000,'Not Verified',debt_consolidation,CA,16.02,0,700,704,0,45,0,10,0,14313,38,749,745,yes
1000,1000,1000,36,'5.42\%',30.16,A,A1,12,RENT,44000,'Not Verified',other,FL,15.55,0,750,754,0,0,0,9,0,3121,27,729,725,yes
9000,9000,9000,36,'11.99\%',298.89,B,B5,3,MORTGAGE,48000,'Not Verified',debt_consolidation,AL,22.7,0,690,694,1,33,0,9,0,14149,22,654,650,yes
6700,6700,6700,36,'11.49\%',220.91,B,B4,12,MORTGAGE,46000,Verified,debt_consolidation,MD,6.63,0,680,684,0,61,0,9,0,4769,16,644,640,yes
35000,35000,34975,60,'10.99\%',760.82,B,B3,6,MORTGAGE,120000,Verified,home_improvement,OH,3.83,0,790,794,0,0,0,14,0,16793,29,804,800,yes
12000,12000,11950,60,'12.99\%',272.98,C,C1,12,MORTGAGE,129600,'Not Verified',car,PA,4.98,0,740,744,1,39,0,13,0,7414,35,769,765,yes
9000,9000,9000,36,'5.99\%',273.76,A,A2,8,MORTGAGE,75000,'Not Verified',home_improvement,NC,7.62,0,770,774,3,0,0,7,0,2630,27,779,775,yes
21000,21000,20950,60,'11.99\%',467.03,B,B5,4,MORTGAGE,90000,Verified,debt_consolidation,OH,21.6,0,735,739,0,56,0,8,0,35854,30,694,690,yes
14300,14300,14300,60,'11.49\%',314.43,B,B4,3,MORTGAGE,72000,'Source Verified',small_business,MI,8.63,0,785,789,1,0,0,15,0,1783,29,619,615,yes
4000,4000,4000,36,'10.59\%',130.18,B,B2,12,MORTGAGE,60000,'Not Verified',debt_consolidation,KS,22.66,0,710,714,3,0,0,17,0,45443,44,584,580,yes
5450,5450,5450,60,'7.49\%',109.19,A,A4,12,MORTGAGE,55200,'Not Verified',other,WA,2.48,0,785,789,0,0,0,14,0,4326,35,814,810,yes
18000,18000,18000,60,'20.62\%',483.13,F,F2,0.5,MORTGAGE,73000,'Source Verified',debt_consolidation,OH,14.01,0,675,679,1,37,0,5,0,8176,20,654,650,yes
7000,7000,7000,36,'10.99\%',229.14,B,B3,5,RENT,35000,'Not Verified',credit_card,IL,13.75,0,695,699,0,0,0,10,0,15401,12,674,670,yes
7000,7000,7000,36,'10.99\%',229.14,B,B3,4,RENT,89000,'Source Verified',debt_consolidation,PA,16.6,0,710,714,2,0,0,16,0,4990,19,659,655,yes
5000,5000,5000,36,'7.49\%',155.51,A,A4,2,RENT,42000,'Not Verified',debt_consolidation,NJ,11.2,1,725,729,0,17,0,5,0,1642,14,729,725,yes
5600,5600,5600,36,'15.23\%',194.76,C,C5,12,MORTGAGE,105000,'Source Verified',home_improvement,NJ,2.7,0,665,669,2,47,0,7,0,8047,31,624,620,yes
15000,15000,14725,36,'9.99\%',483.94,B,B1,3,MORTGAGE,64548,Verified,debt_consolidation,DC,17.48,0,725,729,0,0,0,9,0,8917,22,724,720,yes
6000,6000,5975,36,'13.49\%',203.59,C,C2,4,MORTGAGE,150000,'Not Verified',home_improvement,MA,16.22,1,670,674,0,16,0,11,0,16564,32,709,705,yes
15000,15000,14975,36,'15.99\%',527.29,D,D2,5,MORTGAGE,45000,'Source Verified',debt_consolidation,TX,20.13,0,675,679,0,34,0,9,0,12908,19,729,725,yes
6250,6250,6000,36,'7.49\%',194.39,A,A4,2,MORTGAGE,34800,Verified,credit_card,AR,23.97,0,730,734,0,0,0,13,0,21536,16,754,750,yes
